7813;;rAjy_sBA ;lYqACloIsiQgi aduguMb PMPM msid lYbACsiQ amdi aKNnb misCsiQ PMmi ; BArxki pArliyAment_t loCsBA, rAjy_sBA amdi rAstr_pti lY;noun
7814;;gbnr ;BArxki kriguMb lYbACki mruaoIb lYqAClib misC mdubu  lYqAC mpugi myAI loIszgi KLli ; BArxt gbnr KNb IcM cMb miKLgi mteQn KNde;noun
7817;;srkArgi_aoIb ;srkArg mri lYnb ; TbC leFpgi KoQjQn mrMn aoIdun srkArgi aoIb TbC apNb aoIre;adjective
7818;;sCtAC_KudM, bej ;kriguMb TorM am pAQTCp mtMd TOrM adud siNlAQlib misCni tACnb hCcAQgi PiroNd Texnb seMb Pin kClg seMb pox ; miPM adud lACp BoluNtr KudiQmC sCtAC KudM TexlMmi;noun
7819;;lYbACniQb ;msAgi lYbACki kANnbsiQbu Kw_AIdgi mruaoIb pib niyM ; arib-cxnbid TAjb TMb mKLgi lYbACniQb asi mAQniQqAI aoI;noun
7820;;lYbACniQb ;msAgi lYbACkidmC poClCp nuQsib ; aAjAd, BgxsiQ, suBAs bAbunciQbgi msAgi siQlid ceLlib I mriC-mriCt lYbACniQbgi wAKL ceLli;noun
7821;;seNTQ, teQbAQ_seL ;lYbAC qAClib acO-asAQsiQn kriguMb aKNnb TbC amgidmC pirCp seLgi mteQ ; IsiQ-IcAU nQlb mPMsiQd sent_rn lupA kror am seNTQ pirCle;noun
7822;;saoM ;mmAgi mKoM TCp sAhiQ cAb mKoQ mri pANb sA am ; saoMn KoIhi yAMn pAMmi;noun
7823;;Pxt-hOdi_hAFPM, amox-akAI_hAFPM ;ateC-akAI, UPuL-wAIPuL hAFnb pAtr_ ; lYbACt tAdu lYb amox-akAI adu mhACn lOKxlg Pxt-hOdi hAFPMd hAFcLle;noun
7825;;mPlr, moPlA, kMPoti ;nAkoQ, KOri amsuQ koCpu luMn TMnbgidmC mdud yexp sAMtugi Pi am ; rAKin Pjrb aqAQb mPlr am loLli;noun
7827;;rumAL ;mAInciQb tYToCnbgidmC sijiNnb cuTeC nAIb Pi mcA am ; sitAn mhACkidmC yAMn Pjb rumAL am lY;noun
7831;;mkuF, mkuM ;ukriguMb pox ambu Koxp nxtr_g KulAIn posCam seM-sAnbgidmCt ToClCp apiC-apiC mcexsiQ ; Ugi mkuF mY hOnb sijiNnY;noun
7832;;reti ;KuxlAI am msin kriguMb DAtunciQbd tCpd mdugi mkuF tArCI ; mhAC retin liC-koNgi mri kCli;noun
7833;;lYqoI_lYb_mPM ;lYqoIgi aoIb lM ; aqAQn lYqoI lYb mPMd sAnri;noun
7834;;mAITib ;mAIyoCnb, nANTeQnb qMdb ; aYhAC puNsid mAITire;verb
7835;;sAMtu ;yAUnciQbgi mtudgi sAb lz msin kMpor amsuQ atoFp aruMb PiroLsiQ sAI ; sitAn jrsi loNnbgidmC sAMtugi lzduM lY;noun
7837;;roM, roM_lYbAC ;Itligi konuQ ; roM cACtun lYb mtMd, niro bAsi KoQdun lYrMmi;noun
7838;;mYkAFpi ;kANtr_uC, sLPr aesidnciQb yANsiNrg seMb mcu kyAgi mYKu ToChNdun kuMhY aoIn yeQnb ; aYKoIn diwAli numixt mYkAFpi TAI;noun
7839;;mYhOn_sAUb_mtO ;yAMn sAUbgi maoQ-mtO ; mhACki mYhOn sAUb mtO Urg aYhAC noClMmi;noun
7840;;lQgur ;mcinbAN mub amsuQ mmY yAMn sAQb yoQ mKL am ; lQgur IroIb yAMn hY;noun
7841;;KoQgr_AU_mcA, UNdrwAyAr ;Kw_AQd sexnnb aduguMb PijoL msi suFngi nupAgi mru aoIb hCcAQ kAyAx amsuQ niQbu KuMmi ; hCcAQ sAjeL tOPMd misiQn KoQgr_AU mcA sexlg sAjeL tOI;noun
7842;;lACpti, seNjAU_pAIb ;pYsA yAMn pAIb, lupA lAK-lAKki mpu aoIb misC ; aYKoIgi shrd lACpti yAMn lY;noun
7843;;yoMpAC_mcA ;apiCp mciN pACp Un mKoC pANb KuxlAI am ; mhAC yoMpAC mcAn nAlA seQli;noun
7844;;acOb-sCtM, acOb_PibM, acOb_msC ;yAMn cAUb maoQ-mtO ; sursAn hnumANbu mAITib pinbgidmC acOb-sCtMgi sCloN lOrMmi;adjective
7845;;yoxsub ;yoxki Kuju-KuxlAInciQb sAbn siNPM aoIdun hiQb mi kAQluFki miaoI ; yoxsubn yoxki pox sAri;noun
7846;;bej, sCtAC_KudM ;kriguMb mPM amd TbC tOb misiQn msAbu mPM adugi TbC subni KQnb msAd Texp ce, plAstiC, PinciQbn sAb pox mKL am ; cApr_si bej TexlMmi;noun
7850;;lNdNPM ;lzPY cxp mtMd lMbi myAId mtM Krgi aoIn poTAPM ; numidAQwAIrM PAUbgi mnuQd aYKoI lNdNPM yOrgni;noun
7851;;lAK, 100000 ;lisiQ am aduguMb cAm ; mhACn myAmb/ mnAUnupAbu lupA lAK am pire;adjective
7852;;lAKki_mpu_aoIb ;mrN-mTuM, pYsAnciQb yAMn lYb aoIb ; sy_AM lAKki mpu aoIb mini;adjective
7853;;mirMgi_mi ;atoFp lmgi miyoI ; aYKoIgi lMd lACp mirMgi misiQbu IkAI-KuMnbgi Uxkdbni;noun
7855;;koPi ;cA mnAdOn IsiQd Pulg TCp yAb TCnb pox am ; mhACn dukANdgi gr_AM cAMgi koPi lYrMmi;noun
7856;;koPi ;cAguMn TCp yAb mhi lAQb pox am ; mhAC koPi TCli;noun
7857;;cQb, tiQb ;TbC amgidmCt sijiNnb ; yuM asi sAbd bilAMbAti borA cAm cQKre;verb
7858;;amoxp, Pxt-hOdi, amox-akAi, aPul-wAIPuL ;kriguMb pox amgi mkuM ; mhACki mmixt amoxp yAMn lYre;noun
7859;;hoxnb ;kriguMb TbCt puCniQ czn lYb ; rAjibn mAQjiL TAnbgidmC ahiQ-nuQTiL hoxnY;verb
7861;;tANnb ;knAguMbgi tuQ INnb ; pulisn yAMn kuIb PAUb hurANbbu tANnrMmi;verb
7862;;nAb, soCp ;kriguMb amn TeQb-Koxp tOb mtMd hCcAQ awAb cYTeQ PQb ; nuQd TeQgAIbdgi aYgi koC nAre;verb
7863;;mirYpACki_aoIb ;atop lMgi aoIb ; kYTeL asid ayAMb mtMd mirYpACki aoIb poxlMsiQ PQI;adjective
7866;;apuM-aAsA_cAb ;sidu pxlg lYb pox cAb ; tureLgi torbANd apuM-aAsA cAb sAn pxlb hCcAQ adubu cAri;adjective
7867;;amerikA ;awAQTQb ameikA mhAdeski lYbAC am ; BArxmcA kyA amerikAd cxtun KuNdAKre;noun
7868;;nurA ;Pxt-hOdi, amox-akAI seQdoCnb Pi ; mhAC tebL tYToCnb nurA Tiri;noun
7869;;KAQKoxnb ;amoxp, acubnciQb Koxlg lOToCnb KuxlAI ; TbCsubn KAQ adubu KAQKoxnbn Koxli;noun
7870;;sA-qA_cAb ;sA, qA mnAmsiQnciQb loIn cAb aoIb ; miyoIb sA-qA cAb jibni;adjective
7871;;aoMlexk, yeru_ahOb, yeu_atAUb ;ahiQb yeruMbu TugAIdun nYKAIrg mdud tiLhO, TuM-moroCnciQb hAFtun apACp twAd TAU hAFtun tAUrg seMb cAb yAb pox am ; mhAC Tblotig(br_et) aoMlexk cAri;noun
7872;;mixPM_hoQdbmKY, muNn_yeQb ;mix kuFtn yeQb maoQ ; aqAQn mpAroMd mixPM hoQdbmKY yeQdun lYrMmi;adverb
7873;;mix_kuFtmKY ;mix szdoCtun yeQb ; mhACn lAClib midubu mmix kuFtmKY yeQb;adjective
7875;;mikuF_KudiQ ;mtM lYb KibiCt ; IpuboCn mikuF KudiQ yuMgi wAKL KNdunxt lYrMmi;adverb
7880;;TiNb, hAFp ;kriguMb pox amd kriguMb pox am czhndun lYhNb ; snA sAbn snAgi kudoFt nuQ TiNlMmi;verb
7885;;sOjiNnb, sMjiNnb ;pox amg pox amg nFsiNnb ; liC sAnbgidmCt mhACn snA mcexsiQ adu sOjiNnrMmi;verb
7886;;qACp, yeQsiNb, seNnb ;kriguMb TbC amd TijiN-huMjiN, yeQsiN-koxciN tOdun seMbgi TbC ; JANsigi niQTO sirb mtuQd rAni lCs_mibAIn lYbAC qACpgi TbC pAIrMmi;noun
7887;;IkAIb ;kriguMb arANb am tOrubd mmAI TAQgxp qMdb ; sy_AM mhACki hurAN-lANnAdu KznrCpdgi IkAIb nzKr_e;verb
7889;;miPA-mipuN ;knAguMb misC, gArinciQbb kriguMb mPM amdgi pAQgL sijiNndun TAQbgi maoQ ; birFpNn mtM cuFpd knAguMb nxtr_g knAguMb aKNnb misCpu miPA-mipuN tOdunt lY;noun
7890;;IkAIb ;aduguMb puCniQgi PibM msi mhOsAn kriguMb PibM amd mAI qAQb, mrAL lYbdgi atoFpgi mmAQd koC hAIgxp nxtr_g wA qAQb qMdb ; IkAImNdun mhAC krimt qAQb qMdr_e;noun
7891;;bLb_ ;liClin sAb mY TANnb pox ; mhACn kAd aqAQb mcugi bLb_ hAFpe;noun
7892;;Kxnb, cYnb ;kriguMb wAPM amdgi amg-amg amn hAIb amn tAndn sAUnb amdi lAUnb ; lM yeNToCnbgi wAhOdgi sy_AM mhACki myAMbsiQg KxnrMmi;verb
7893;;muCnA_sAnb ;mi ani amn-ambu akNb sCnb nMsiNnb ; muCnA sAnPMd misiQ muCnA sAnri;verb
7894;;lilAroI, lilA_sANnb_mi ;lilAnciQbd sCtM lAQlib mi ; sy_AMdeb yAMn hYb lilAroI amni;noun
7895;;amoNb_arzb_Pi ;mKL amgi anANb Pi am ; aY amoNb arzb Pigi Purix am tugni;noun
7896;;KuniQ_kAQb, TAQgxp ;wAQKxnbgi dmCt KudoNn leFp ; sy_AM PClAQ wAQm Unb KuniQ TAQgxlMmi;verb
7897;;Uri ;lYpACt sNdoCtun cxp nxtr_g kriguMb qAClO amd kAb aToxp apiCp pAMbi ; Urin acOb pAMbigi mteQnsu mTCt kAKxli;noun
7899;;niQsiQ-KudM ;tuQkoIn niQsiQnbgidmC TMb pox-cY ; yuM asi aYKoIgi IpA-Ipugi aoIb niQsiQ-KudMni;noun
7900;;siQnb, muCp ;lMbA tOngni hAIdun seM-sAbgi TbC ; yeCnbn siQnb adubu UsiNnd mhAC mmAQd ToCKre;noun
7902;;cNm ;pAMbi mcA amgi mru, nipiguMbn mnA TuQn hOb, mru-mru yoMsiLlg pANb mnM ceNb amsuQ aeNsAQ hAUnbgidmCt TAU qObd sijiNnb ; mhACn cxtni seMnbgidmCt IQKoLdgi ahOb cnM PuCtxlMmi;noun
7903;;Krc_, cAdiQ ;kriguMb TbC am tObd cQgdb seNPM ; yuM asi sAbd Krc_ kyA tOgni?;noun
7904;;tqAIPdr_b, gti_lYtr_b, UpAI_lYtr_b ;tOdb yAdr_b PiBM ; kri-kriguMb mtMd tqAIPdr_bd misiQn arANb TbCsu tOI;noun
7905;;aelAweNs, seLhuL ;loIsQ amd TbC surib mid amgidmC toloFtgi aheNb pib pYsA ; adoMbu yuMgi aelAweNs kyA PQbge?;noun
7906;;tYb, wAI_tYb ;kriguMb pox ambu six nALhNbgi TbC ; cPusAbn cPud lYKoM tYbgi TbC tOri;noun
7907;;IkAImnb, mAIKub ;mAI hAIgxp qMdbgi maoQ ; IkAImNdun mhAC knAguMb amxtd wA qAQb qMdre;noun
7908;;mhY_yANb, mAI_pACp ;kriguMb TbC am tOb mtMd mdubu mpuQ PAn tOb qMb amsuQ aPb mhY Pzb ; gnesn kriguMb TbC am tOb mtMd mhY yANdn toCte;noun
7909;;awAQb_TACki_Pjb_hYsiQb, cQKolb_klA ;toqANb Pjbgi mguN ceLb aoIb ; lAI adugi awAQb TACki Pjb hYsiQb adu myeC seQn Ub PQli;noun
7911;;mpu_lYtr_b, koITA_TAdoClb ;yoCpi-TACpi tOnb mi lYtb aoIb ; mpu lYtr_b huIsiQ adu PAdun TMlMmi;adjective
7912;;cAboCtbi ;knAguMb mcA amxt lYtb aoIb ; cAboCtbi suClA dMptin mmA-mpA lYjdr_b aqAQsiQgi lYPMdgi aqAQ am yoClMmi;adjective
7916;;mAQKr_b ;Tib Kzb aoIdr_b ; pulisn mAQKr_b misCpu Tiri;adjective
7917;;mKux_yAUdr_b ;kriguMb mrM amgi mKux kCKr_b aoIb ; mKux yAUdr_b misC amn soroCt leFtun BiKA nidun lYrMmi;adjective
7919;;kerAni, kl_AC ;loIsznciQbgi tOrib TbCsiQg mri lYnb ce cAQsiQ IKxpgi TbC tOrib misC ; loIsz asigi kerAni qsi sutid lY;noun
7920;;ayib ;Ibgi TbC ; sitA ayibgi cAQdMnbd mkoC tArMmi;noun
7921;;kokeN_cAb_mi ;kokeNbu nisA aoIn sijiNnb ; kokeN cAb midu kokeN cAniQbn qAUre;noun
7922;;loC_lAIhO ;loCKub loIn-loInn InTMcnbgi anAb ; anAb asi loC lAIhOn nAre;noun
7924;;pLst_r ;PClAQnciQbu nALhNnbgidmCt bilAMbAti Tixlg TAn tYbgi TbC ; anOb pLst_r tOnbgidmC mhAC yuMgi mLlb pLst_r adu TugAIri;noun
7926;;moloM ;asoCpnciQbd tYnb nz-nz lAUb pox ; asoCp asid hidAC amgi moloM tYri;noun
7927;;miyAMn_pANb_lYqAC, demokr_esi ;miyAMgi aoIb mihuxn TAgxlg qACp lYqAC ; BArx asi mAleMgi mnuQd Kw_AIdgi cAUb miyAMn pANb lYqAC cxp lYbAC amni;noun
7928;;Pjn_Kznrb, nCnb ;mmux-tAn kzb aoIrb ; mohN aYgi Pjn Kznrb mruFni;adjective
7929;;miyAMn__yAnrb, miyAMn__pAMnrb ;miuM KudiQmCn pAMnb aoIrb ; gANDi miyAMn yAnrb luciQb aoIrMmi;adjective
7930;;mihO_cAUb, kArAM_cAUb ;migi cAUKxpd kLlCp amdi mitAbn TLlb ; mhAC mihO cAUb mi amni;adjective
7931;;coFp, mihOb, mikAb ;lN-TuMnciQbd kA-heNn pAMb aoIb ; rAmu seN-TuMd coFp mini;adjective
7935;;sAgYgi, sAgYgi__aoIb ;sAgYg mri lYnb aoIb ; qsisu mhAC mhACki sAgYgi cxnbidu qACli;adjective
7936;;sAgYgi, kAQluFki ;mri-mtAgi aoIb ; rAM rGu sAgYgi aoIrMmi;adjective
7942;;pAMbi_yoCnb_yuM, gr_iNhAUs ;pAMbi tArg yoCnb liCligi yuM ;  pAMbi yoCnb yuMd TMlib pAMbisiQbu lOU-siQUgi  TijiN-huMjiLlib aKz-ahYsiQn kuFn nYnri;noun
7943;;aqAQ ;kriguMb hirM amd hYb-siQb Kzb wAxp misC ; sAIns_ki lMddi hOjiC PAUbdi adoM aqAQ aoIri;noun
7944;;mAQhNb, hAxp, muxTxp, mmi_sAMhNb, tuMhNb ;lYhNdbgi TbC ; PxtbsiQbu mAQhNnbgidmCt tAIbz mpu koQdArClibni;noun
7946;;Umzgi_aoIb, Umzgi ;Umzd Pzb aoIb ; msi Umzgi aoIb hidAC pAMbini;adjective
7947;;leQgA, loQgA, hOmiN-kAmiNnb, sAmAN-leQmANnb ;mANnb chigi aoIb ; rAM amsuQ sy_AM leQgAni;adjective
7949;;lAIriC_tMPM_kA, kl_AsruM ;mhYroIsiQgi lAIriC tMnb kA ; aYkoIgi mhYloIszd anOb lAIriC tMPM kA ani sAri;noun
7950;;kAQluF_nAIn_KAIdoCp, kAQbu_nAIn_KAIdoCp, kAQluF_nAIn_siNdoCp, kAQbu_nAIn_siNdoCp ;mi nxtr_g poxnciQbbu msC, maoQ-mtOgi mtuQ INn puLlF toqAN-toqAN KAIdoCpgi TbC ; mhACn mhACki lOsiQgi mteQn hiQlib tAIbzpAN asibu kAQluF nAIn KAIdoCpni;noun
7953;;siQTAb, sNdoCn_hAIb ;knAguMb amgi mrMd msA KAIn hAIb amsuQ Ibgi maoQ ; rAmAyNd BgwAN rAMgi lMcx-sAjxpu aKNnn siQTArMmi;adjective
7954;;chi, kuM, kuMjA ;TA trAniToIgi apuNb msC mdubu puNsiLlg amt aoIn KznY ; mhACki mcAnupA chi am sure;noun
7955;;IzsoC ;msiQgi wAKLdgi cxnb chiTibdgi kriguMb chi ; mhAC IzsoC lisiQ ani mrid poClMmi;noun
7956;;wAhY_preQ ;wAhY myAMn puNsiLlg seMb wAhNToC lYb puCniQgi wAPoQdoC am ; aIb asigi ahANb wAhY preQ asimCtd asoIb Kr yAUre;noun
7957;;cbeQ-cbeQ_qAQb, wA_yAMn_qAQb, wAyAM_qAQb ;wA hNjiN-hNjiN qAQdun lYbgi maoQ ; aYhAC wA cbeQ-cbeQ qAQb mi hYnde;adjective
7958;;mTNt_sijgdOrb, mTNt_hAxtoCcgdOrb ;msAn msAgi puNsibu piKMnhNjb ; mTNt sijgdOrb midun msA mtoMt msA mTCt petr_oL cAIsiNjdun mY TAre;adjective
7959;;br_MhloC ;purANgi mtuQINn br_Mhdebn lYb mPM ; nArd br_MhAg UnnbgidmC br_MhloC TuQlMmi;noun
7962;;sAdoQ, toQb_yAb ;mTCt PMdun cxToC-cxsiN tObd sijiNnb sA ; sgoL sAdoQ aoIb yAb sA amni;noun
7963;;mcA ;TwAI pANbsiQn poCp aqAQ ; huI amoMn mcAsiQbu szgoM piTCli;noun
7965;;sAxkAIrb, sAxtoClb ;lYnciQb poMlmbdgi lYnAsiQ PNdorCp ; sAxkAIrb TMbALn puKr_i puMbbu Pjb heNgxhLli;adjective
7966;;puCniQgi_ITC_hOrCp ;wAKLd kriguMb ahoQb-apAMb am lACp ; puCniQgi ITC hOrCpn puCniQ lYtAb qMdre;noun
7968;;nYn-kAQloN ;kriguMb amgi mrMd yAMn mmux tAn TijiN-huMjiNbgi TbC ; rAMn lYqACloNgi nYn-kAQloN tMle;noun
7975;;lAIsoN-tiNsoN ;lAIroLgi aoIb wAn seQdoCpgi TOaoQ ; aojAn sAtr_siQgi lAIsoN-tiNsoNgidmC IsiQ lOrMmi;noun
7977;;aeM._aeL._ae, keNdr_gi_mihux ;lYbAC amgi cxn-kAQloN seMbd yAUb misC ; rAMgi mKurA aeM. aeL. ae ni;noun
7978;;aAIN_seMb ;kriguMb kAQloN am seM sAb misC ; qsi pArliyAment_t aAIN seMbsiQgi KudCki aoIb miPM PMKi;noun
7980;;pAKr_A ;nupi nxtr-g loInbi siKr_b nupA ; mohN luhoQb TA mrigi mtuQ mCtd pAKr_A aoIre;noun
7981;;biL ;kriguMb kAQloN amgi wAmAQ yAnb aoIn aeseMbl_id puToCp/TAQgxp wAPM ; biL asigi wAhOdgi qsi aeseMbl_id IrAQ am ToCKr_e;noun
7982;;KuruMjb ;trAMn aoCpg loInn koC noNbgi TOaoQ ; aTObsiQbu aYKoIn IkAIKuMnbg loInn KuruMjb UxcY;noun
7983;;noLluCp ;Pjb lMcx-sAjx, wAqAQ-sAqAQgi maoQ mtO ; mTC-ToQbn noLluCp UxlMmi amsuQ aYKoIgi wAbu yAMn muNn tArMmi;noun
7984;;TeMb ;sAUrb mibu sAUdnb hoxnbgi TbC ; mhACn sAUdun lYrib mhACki nupibu TeMbgi TbC tOri;noun
7985;;Iz-tFp, moQ-hAdb ;Kx-Kx lAUdb amsuQ Pjb loNcx cxpgi maoQ-mtO ; Iz-tFp hAIbsi nupigi lYteQni;noun
7986;;Kux_loNndun ;KubAC ani sMjiNndun ; Kux loNndun aboC lAIKurMbd puCniQ luFli;adjective
7987;;mkoC_noNb, koC_luCTb, KuruMb ;knAguMb amgi mmAQd mkoC lYbACloMd hAITb ; mhAC aojAgi mmAQd mkoC noLlMmi;adjective
7988;;diPeNdr, qAQToClib_mi ;mrAL sirib midugi mAIkYd leFp UkiL ; wAyeLszd diPeNdr adun mri yexlib adugi mrYdu kCTxlMmi;noun
7989;;mAyoCt_lYb_mi, yAniQdb_mi ;knAguMb amgi wAPMd aTiQb pib ; qsi numix yuQb mtMd sdNgi mAyoCt lYb min mhACpu tANToClMmi;noun
7991;;yeNToCp, KAIdoCp ;toqAN-toqAN sruC TuQbgi TbC ; rAM mcAnupA anigi yuM yeNToCpgi tbC tOre;noun
7992;;cnM ;lYnuQd tAb pAMbi amgi mru msibu mru mrAQ aoIn sijiNnY ; sitAn mnA msiQ qOnbgidmC moroC amdi cnMnciQb seMli;noun
7993;;apAIb, pAIb_qMb ;noQTCt cxp qMn ; kw_AC apAIb UceC amni;adjective
7997;;nupi_seMb ;nupisiQbu TeMlg atoFp nupAsiQg UnhNb nupi ; mohni nupi seMbgi TbC tOriqYd PArMmi;noun
7998;;TOsAd, TOaoIdb, TOaoI-wAaoIdb, nAcuQdb, hCciNn_lOdb ;wAKL KNTbgi TbC ; TbC puMnmCt nhAC TOsAdb migi maoQdOn tOI;adjective
7999;;anAlMbi ;puyANd IrMbgi mtuQINn mhAdebgi binA ; BgwAN sibn kYlAs ciQTCt mnAIsiQgi mrCt PMdun mhACki binA anAlMbi KoQqi;noun
8000;;mpA-mpun_TMbirMb_lN, mpA-mpgi_lN-TuM ;ahL-lmNn TAIndgi TMbirMb lN-TuM ; yuMjAU asi rohixki mpA-mpun TMbirMb lN aoIn Pzbni;noun
8002;;lMbA_tOrib_mi, lMbA_TeQnb_mi, lMbA_yArib_mi ;mAyoCnrib mi ; lMbAd KuxtuM TiNnrib midun mhACki lMbA tOrib mi adubuu Pjn PudxlMmi;noun
8003;;crA_heNb ;yAIPnb nxtr_g lAiniQgi TOrM cexnbgidmC lAIniQgi cAb-TCp TAdoCpnciQbgi TOaoQ ; mhAC TAQj KudiQgi hnumAN IbuQqogi crA heNb pAQToCI;noun
8005;;mKAd, miKA_TAb, miKA_poNb ;knAguMb atoFp amgi mKuxt lYb ; BArx mtM sAQn br_itissiQgi mKAd lYrMmi;adjective
8006;;yexnb, mrY_yexnb, Kxnb ;kriguMb amgi mrMd amg amg yAnb purCp qMdbgi maoQ ; rAM amsuQ sy_AM anigi mrCt cxTrib lMgi mrmd yexnb adu hOjiC PAUb wAreF lOb qMdri;noun
8008;;sAhity_ ;mANndb pox anibu mANnn  UhNb yAb ; sAhity_d mhOsAgi aoIb pox puMnmC cAQdMnb yAI;adjective
8009;;mcN, hirM ;kriguMb lAIriC nxtr_g aIb amd lynb yAb wAPM ; pr_eMcAnd_gi wArisiQgi mcN asi KuQgzgi mrMd aoIrMmi;noun
8013;;lALhOb ;knAguMb nxtr_g kriguMb amgi mAyoCt lYdun irAQ hOb mi ; puliski noQmY mcAn lALhOb mri hAxle;noun
8014;;dAImitr ;kriguMb srkLgi akoIb mPMgi myAI mCtdgi ciQlg mdugi nAkL animCki srkLgi lYIg TeQnb acuMb lYI ; srkL asigi dAImitr Kzqu;noun
8016;;kANnb, cANnb, jux_cAb, mtiC_cAb ;sijiNnb yAbgi PiBM nxtr_g maoQ ; poxki kANnb yeQlg mdubu lYgdbni;noun
8018;;seNjeQ ;kori amsuQ tiN yANsiNnrg seMb DAtu mKL am ; puKM asi seNjeQn sAbni;noun
8020;;pAri_puri ;kriguMb sAgYgi misiQgi arib mtMdgi priQdgi seMb preQ ; sury sAgYgi pAri purigi priQd rAMgi mpA-mpugi mmiQ pi;noun
8024;;bedgi, bedgi_aoIb ;bedg mri lYnb ; cinmy aAsr_Md bedgi mhY tMbi;adjective
8025;;luhoQbgi_aoIb ;luhoQbg mri lYnb ; luhoQbgi aoIb TOrM adu numidAQ pAUb tOrMmi;adjective
8027;;sjnA_pAMbi ;U pAMbi am msigi asAQb mhYbu aeNsAQ aoIn cAnY ; sy_AMn sjnA pAMbigi mhY heCli;noun
8028;;sjnA ;mKL amgi asAQb cAb yAb mhY am msi msig mmiQ mANnb pAMbidgi Pzqi ; ImAn sjnAgi aeNsAQ TOQli;noun
8029;;TbC_ciNb, aciNb, TbC_szdb ;kriguMb TbC amd puCniQ luFp ; mhAC ayuCtgi hOn TbC ciNb mini;adjective
8032;;tibex ;himAly amsuQ cAInAgi mrCt lYb apiCp lM am ; tibex BArxki awAQd lY;noun
8033;;tr_ipurA ;BArxki awAQ-noQpoC cidAId lYb apiCp lM am ; tr_ipurAgi konuQdi aAgrtAlAni;noun
8034;;lLloN-ItiC, krbAr ;pox yoNToC-yoNsiN tObg mri lYnb ; lLloN-ItiC tOb misC ani asi mKoI mseN lLloN-ItiCki aoIb mrM Krd yAnb purCle;adjective
8035;;cAb ;cAb yAb pox-cY cArib ; mhAC cAC KjiCtz cAb misCni;adjective
8036;;br_t, crA_heNb ;kriguMb aniQb amgi mKA poNn cAC cAdb ; mhAC aekAdsi KudiQgi br_t tOI;noun
8037;;sA-qA_yAUb ;sduM nxtr_g qA ToQbgi mTeL-lukoI aoIb ciNjAC ; mhAC sA-qA yAUb mTeL pAMmi;noun
8039;;ciQnb, TAjdb, KNjAnb, niQkoCp, nuQbznb ;kriguMb amgi wAPMd cuMmi nxtr_g lALli hAIb cAp-cAn hAIb qMddun KNdun lYbgi PiBM ; aYhAC rAMgi wAPMd ciQnb aoI;noun
8041;;aNjni ;cNdoN tYbi nupi ; aAsr_Mgi mhYroIn aNjnibu sCtACtun hAI mdudi mhAC gurugi nupini;noun
8042;;tuMb, tuMKuN_huNb, KoMleN_tuMKuN_huNb_yAhiFp, ceFp ;mix UIsiNdun hiFpgi TbC ; tuMnbgidmCt numidAQ hAIbsi seMbni;noun
8043;;luF, mruF, PorM ;kriguMb am tOnbgidmCt cuQsiNndun seMlb mi kAQluF ; rAM lYqACloIsiQn sCKzdb luuF amgi TOmini;noun
8044;;amAQb_yYKxp, amAQb_Tigxp, KoQ_hAMb_yAdb ;lAInA am msid puC mnuQd amAQb TiQjiNdun lY amsuQ Tun mpANd TorCte ; mhAC amAQb yYKxpn mrM aoIdun nAri;noun
8047;;KoIhi ;hyiQKoIsiQn lYsiQdgi KoMjiLlClg KoIrAd tAsLlb mhi lAQb pox am ; KoIhi asi yAMn mguN lY;noun
8048;;aTOb, myAMgidmC_TwAI_TAKr_b, myAMgidmC_TwAI_mAQKr_b ;kriguMb aPb TbC amgidmC mpuNsi kxToCKr_b misC ; aTObsiQn msAgi puNsibu kxToCtun lYbAC asid niQ-KA tMb purCKi;noun
8054;;mnA-msiQ_cAb, asz-amAN_cAb ;sA-qA cAdb ; hAmeQ mnA-msiQ cAb ahiQb poxsCni;adjective
8055;;IQ-tFpn_TLlb, puCniQ_lYtAb ;puCniQ hCcAQ poxTAb-nuQqAIb aoIb ; msi IQ-tFpn TLlb mPMni;adjective
8056;;IQ-tFp_pAMjb ;lAQb, crAQnb pAMdb ; IQ-tFp pAMjb midi Kxnb, mrY yexnbnciQbdgi lAFn lYb pAMmi;adjective
8057;;mnA-msiQgi_ciNjAC, nirAmis, mirAmis ;sduM nxtr_g qA suCyAU yAUdb ciNjAC ; rAM mnA-msiQgi ciNjAC pAMjY;noun
8058;;lAIniQ-lAIsoNgi_lAIriC ;kriguMb tAIbz mpug mri lYnb mhY yAUb lAIriC ; lAIniQ-lAIsoNgi lAIriC KudiQmC lAIgi mguNbu PoQdoCI;noun
8059;;snToQ ;shr nxtr_g lANbNgi mru aoIb ToQ ; konuQ asigi snToQ asi melA tOb mtMd lYteQqi;noun
8062;;hNdoCp, lOToCp ;IsAgi pox atoFpd lYKib adu kriguMb am mhux siNjiNlg lOb ; sy_AMn seNdoI cAb mi adud bNDAN TMb liC-koLsiQ adu hNdoCle;verb
8063;;mhYd_hYToI-siQToIb ;mhYg mri lYnb mdubu PoQdoCnbgidmC lOsiQd nxtn hYsiQb amdi hoxnbgi mTO tAI ; mhYd hYToI-siQToIb hAIbsi puMnbmC qMb wA nxte;noun
8064;;Kux-sA_hYb ;pox-cYsiQbu Kuxn sAb qMbgi siNPM ; Kux-sA hYbgi TbC ayAMb kuQgzsiQd aoI;noun
