1690;मासं;ऒन्निल् निन्नु तुटङ्ङि मुप्पत् दिवसत्तॆ समयं. ऒरु मासत्तिल् ई कार्यं तीरुं. 
1691;मासं.;वर्षत्तिनॆ मुप्पतु दिवसङ्ङळ् अटङ्ङिय पन्त्रण्टु भागङ्ङळायि तिरिच्चिरिक्कुन्नु. अवन् अटुत्त मासं पन्त्रण्टां तियति वरुं . 
1692;आऴ्च;एऴु दिवसत्तॆ कालावधि. ञान् ऒरु आऴ्चक्ककं तिरिच्चु वरुं. 
1693;आऴ्च्च, वारं, आऴ्चवट्टं, एऴु दिवसं.;तिङ्कळ् मुतल् ञायर् वरॆयुळ्ळ एऴु दिवसङ्ङळ्. अवन् अटुत्त आऴ्च्च दिल्लिक्कु पोकुं. 
1694;कॊटुक्कल्, प्रदानं चॆय्यल्, वितरणं चॆय्यल्;आर्क्कॆङ्किलुं ऎन्तॆङ्किलुं कॊटुक्कुन्न प्रक्रिय. मुख्य अतिथि कुट्टिकळ्क्क् सम्मानं कॊटुत्तु. 
1695;खण्डिक, अद्ध्यायं, काण्डं;एतॆङ्किलुं ऒरु विषयत्तॆ कुऱिच्च् साहित्य पुस्तकत्तिल् विवरिक्कुन्न विशेषप्पॆट्ट भागं. ई खण्टिकयिल् भगवान् श्री रामनॆ कुऱिच्चु वर्णिच्चिट्टुण्ट्. 
1696;प्राधान्यमिल्लाय्म;अप्रधानमावुन्न अवस्थ अल्लॆङ्किल् भावं. मुगळ् राजाक्कन्मारुटॆ कालत्त् स्त्रीक्क् प्राधान्यमिल्लायिरुन्नु. 
1697;अंबु्, बाणं.;विल्लु कॊण्टु तॊटुक्कुन्न लोहं मुतलायव कॊण्टुण्टाक्किय आ वण्णं कुऱञ्ञ आयुधं. बाणं एऱ्ऱ उटन् तन्नॆ पक्षि पिटयुन्नुण्टायिरुन्नु. 
1698;विद्यालयं, पाठशाल;विद्य पऱञ्ञु कॊटुक्कुन्न इटं. नम्मुटॆ विद्यालयत्तिल् पतिनॊन्नु मुऱिकळुण्ट्. 
1699;नियमनं;नियमिक्कप्पॆट्ट प्रक्रिय. श्यामिन्ऱॆ नियमनं नाविक सेनयिल् कप्पलिल् पणियॆटुक्कुन्न आळायिट्टाण्. 
1700;चरणधूळि, पादधुळि;कालिलॆ पॊटि अवन् महात्माविन्ऱॆ चरणधूळिकळ् तन्ऱॆ नॆऱुकयिल् तॊट्टु 
1701;अंशं;गणितत्तिलॆ वरुन्न भिन्न संख्ययिल् मुकळिल् वरुन्न संख्य अत् हारकत्तिन्ऱॆ भागं सूचिप्पिक्कुन्नु इन्न् कणक्क् क्ळासिल् अद्ध्यापकन् अंशवुं छेदवुं तम्मिलुळ्ळ बन्धं पऱञ्ञुतन्नु 
1702;अल्पं, अंशं;एतॆङ्किलुं वस्तु, स्थानं मुतलायवयुटॆ चॆऱिय भागं. अवन् मिठायियुटॆ अल्पं वायिल् इट्टिट्ट् कुऱे वॆळ्ळत्तिल् अतिनॆ विऴुङ्ङि. 
1703;न्यून पक्षं;मऱ्ऱुळ्ळवयॆ अपेक्षिच्च् ऎण्णत्तिल् कुऱव्. अवन् तिरञ्ञॆटुप्पिनु वेण्टि न्यूनपक्ष जनङ्ङळोट् अवरुटॆ प्रयासङ्ङळ् दूरीकरिक्कुमॆन्न् वाग्दानं चॆय्तु. 
1704;विवेचनाधिकारं;विवेकं अल्लॆङ्किल् इच्च ऎन्निवय्क्क् अनुसरिच्च् एतॆङ्किलुं ऒरु कार्यं चॆय्युवानुळ्ळ अधिकारं ई प्रशनं परिहरिक्कुन्नतिनायिट्ट् ताङ्कळ्क्क् ताङ्कळुटॆ विवेचनाधिकारं प्रयोगिच्चु कूटॆ? 
1705;प्रत्येकावकाशं, अधिकावकाशं;मनुष्यर्क्कु प्राप्तमल्लात्त ऎन्नाल् चिल प्रत्येकावसरङ्ङळिल् प्राप्यमाकुन्नत्. अत्यापत्तु समयत्त् राष्ट्रपतिक्क् प्रत्येकावकाशं कॊटुत्तिरिक्कुन्नु. 
