8911;ढिमिक-ढामाक कৰा, ढिमिकढामाक कৰा;लाहे लाहे ज्बलि थका  खेतिय़कजने जुपुৰीटोत लगाइ थोৱा चाकिटो ढिमिक-ढामाक कৰि आछिल
8912;टिन, ৰां;एबिध ৰूपाली ৰङৰ नमनीय़ धातৱीय़ पदार्थ  टिनৰ पৰा बहुतो लागतिय़ाल बस्तु तैय़ाৰ कৰिब पाৰि
8913;साजन-काचन, साजोन-काचोन;उपৰुৱाकै कৰा शृंगाৰ  शीलाइ कʼৰबालै योৱाৰ आगते घण्टा धৰि साजन-काचन कৰे
8914;NULL;NULL NULL
8915;धोका, थेका;गधुৰ बस्तु धৰि ৰाखिबৰ काৰणे ताৰ तलत लगोৱा काठ बा बाँह बिशेष  कलथोकाৰ भৰत कलगछजोपा हाउलि अहाৰ काৰणे धोका लगोৱा हैछे
8916;NULL;NULL NULL
8917;नलिचा;जलीय़ पदार्थ ्ओलाइ योৱा नली बा मुख  भोगजৰाटोৰ नलिचाटो भाङि थाकिल
8918;टुपी, हेट;एकप्रकाৰৰ डाङৰ टुपी  मिष्टाৰ उइल्टनৰ शिৰत ्तेओँৰ ्कोटৰ ৰङৰ  सैते मिला टुपीय़े सुशोभित कৰि आछिल
8919;शिৰस्त्राण;युद्धৰ समय़त युद्धाइ पिन्धा लोहाৰ टुपी  संग्रहालय़त आगৰ दिनৰ ৰजाৰ बिभिन्न शिৰस्त्राण ৰखा हैछे
8920;अनुसन्धानकाৰी;यिजने कोनो कथा बा बस्तुৰ बिषय़े अनुसन्धान कৰे बा सम्भेद बिचाৰे  अৱशेषत अनुसन्धानकाৰीৰ दले हत्याकाৰीৰ खबৰ बिचाৰि उलिय़ाले
8921;NULL;NULL NULL
8922;NULL;NULL NULL
8923;NULL;NULL NULL
8924;ठगबिद्या, ठगबाजि;ठगबाजৰ बिद्या  मङ्गलुৱे निजৰ सৰु लʼৰाटोक ठगबिद्या शिकाइ थै गʼल
8925;मৰीय़ा;यिय़े धातु पिटि बाचन-बर्तन ्तैय़ाৰ कৰे  मৰीय़ापट्टित बेछिभाग दोकानेइ मৰीय़ासकलৰ
8926;दৰिद्र, गৰीब, निर्धन, गৰीब, दुखीय़ा, फकीৰ;नि्र्धनी ब्यक्ति  महाजन मनोहৰ दासे सदाय़ दৰिद्रৰ सहाय़ कৰे
8927;थाकिबलै दिय़ा;थाकिबৰ काৰणे ठाइ दिय़ा  गाँओखनत अतिथिक घৰे-घৰे थाकिबलै दिय़े
8928;तल ओपৰ कৰा;एकेৰाहे तल-ओपৰ कৰि घूৰि-घूৰि पৰा कार्य  हातৰ पৰा एৰि दिय़ाৰ लगे-लगे बलटो माटित  तल ओपৰ कৰिले 
8929;फटाकानि;धातु, काठ, कापोৰ, कागज, आदि काटिले ओलोৱा पातल टुकुৰा बिशेष  दर्जीय़े फटाकानिबोৰ एकगोट कৰि आछे
8930;NULL;NULL NULL
8931;NULL;NULL NULL
8932;NULL;NULL NULL
8933;NULL;NULL NULL
8934;NULL;NULL NULL
8935;NULL;NULL NULL
8936;NULL;NULL NULL
8937;ठिकादाৰ, कनट्रेक्टৰ;यिजने कोनो काम कৰाৰ काৰणे ठिका लैछे  एतिय़ाओ ठिकादाৰक टका दिबलै बाकी आछे
8938;मৰा;कोनो बस्तु भितৰलै ठेलिबৰ काৰणे ताৰ ओपৰत जोৰेৰे  कৰा प्रहाৰ  ৰामे मूर्तिटो लगाबৰ काৰणे बेৰत गजाल माৰिछे
8939;NULL;NULL NULL
8940;उगाৰ;पेट पूৰ होৱा सूचक शाৰिৰीक ब्यापाৰ यʼत पेटৰ बाय़ु डिङिৰे मृदु श््ब्द है ओलाइ आहे  आजि मोৰ खुउब उगाৰ आहि आछे
8941;उगाৰ मৰा, उगाৰि थका;पेटৰ बाय़ु श््ब्द आकाৰे मुखेৰे ओलाइ अहा  खाद्य भालदৰे हजम नोहोৱा काৰणे ककादेउताइ बৰ उगाৰ माৰि आछे
8942;ढलं-पलं;यि ढलं-पलं कৰिछे  मदाहीटोৱे ढलं-पलं खोजेৰे गै आछे
8943;NULL;NULL NULL
8944;NULL;NULL NULL
8945;NULL;NULL NULL
8946;आश्बस्त;यि आश्बास लाभ कৰिछे  आपुनि इमानखिनि ्कओँतेइ मइ आश्बस्त हʼलोँ
8947;सৰु ढोल, डम्बৰु ???;चामৰाৰे ढाकि सजा एबिध सৰु बाद्य, यिटो बजाइ कोनो कथा घोषणा कৰा हय़  पुৰणि कालत यिकोनो घोषणा ढोल पिटि दिय़ा हैछिल
8948;डुबोৱा;पानी बा कोनो द्रৱ पदार्थत दिय़ा  स्बामीजीय़े पानी खाबৰ काৰणे कमण्डलुटो नदीत डुबाले
8949;दुला, दुलि थका, जोला, लৰा, हेन्दोला, जोकाৰि दिय़ा;चलमान कৰोৱा बा दुलन कार्य  ढौबोৰ ताৰ आगे-पिछे दुलि आछिल
8950;NULL;NULL NULL
8951;NULL;NULL NULL
8952;NULL;NULL NULL
8953;NULL;NULL NULL
8954;डेৰ गुण;यिमान हैछे ताৰ आৰु आधा  एइ दोकानखनत चाउल, दाइल आदि बस्तु आन दोकानৰ तुलनात डेৰ गुण दामत पोৱा याय़
8955;NULL;NULL NULL
8956;ढाका, ढाकनि दिय़ा;कोनो बस्तु लुकाइ पৰाकै ताৰ ओपৰत बाकि दिय़ा बा पेलाइ दिय़ा  माय़े खाद्यबस्तुबोৰ ढाकि आछे
8957;NULL;NULL NULL
8958;साँचत ढला;याक साँचत ढालि बनोৱा हैछे  साँचत ढला मूर्ति आकर्षणीय़ हय़
8959;सामৰिक;समৰ सम्बन्धीय़  हिटलाৰे सामৰिक नीति ग्रहण कৰिछिल
8960;मৰिय़ाइ भङा;घৰ, दुৱाৰ आदि भाङि पेलोৱा कार्य  नतुन घৰटो साजिबৰ काৰणे सोहने पुৰणा घৰटो मৰिय़ाइ भाङिछे
8961;NULL;NULL NULL
8962;NULL;NULL NULL
8963;धोৱा;धोৱा काम  श्रमिकबोৰे इटाबोৰ धोৱा काम कৰि आछे
8964;NULL;NULL NULL
8965;तन्दुৰ;ৰुटि बनोৱाৰ काৰणे माटिৰे तैय़ाৰ कৰा एकधৰणৰ डाङৰ चौका  तन्दुৰत सेका ৰुटि खाबलै सोৱाद हय़
