11837;चला, अब्याहत थका;गतित थका गाँৱत एतिय़ाओ ৰामाय़ण पाठ चलि 
11838;चला, टिका;सोनकाले बेय़ा नष्ट नोहोৱा कामत दिय़ा भाल कोम्पानीৰ उॎपादित सामग्री बेछिदिन 
11839;चला, चलि थका, काम कৰा;आचৰण ब्यৱहाৰ आदित प्रय़ोग कৰिबৰ काৰणे कৰा आशानुৰूप मोৰ दह-बछৰ पुৰणि गाड़ीखन आजिओ चलि 
11840;चला, प्रचलित होৱा;बस्तु आदिৰ प्रचलनत अहा टोगलकৰ शासनकालत तेओँৰ ्नामत मुद्रा चलिछिल 
11841;चला;लाठी आदिৰ प्रय़ोग प्रहाৰ होৱा आजि बाৱतৰ बस्तित लाठी चलिल 
11842;टना-टनि;बस्तुक प्राप्त कৰिबৰ बाबे पक्षৰ बस्तुटोक निजৰ फाले टना कार्य टना-टनि कৰोँते तेओँৰ ्कापोৰ फाटि थाकिले 
11843;NULL;NULLNULL 
11844;चलोৱा;ब्यৱहाৰ आचৰणत अना चৰकाৰे देशৰ उन्नतिৰ लक्ष्य ৰाखि बिशखन आँचनि चलाइछे 
11845;एৰुओৱा;बान्धोन बेमेजालिৰ पৰा ओलोৱा लʼৰाटोৱे निजৰ हातखन एৰुৱाले 
11846;एৰुৱा, गुचोৱा;दाग, चेका चाफा कৰा माय़े कापोৰत लगा दाग एৰुৱाइ 
11847;NULL;NULLNULL 
11848;NULL;NULLNULL 
11849;NULL;NULLNULL 
11850;NULL;NULLNULL 
11851;आँकि थोৱा;कथा मनत ৰाखिबৰ काৰणे लिखि लोৱा कार्य ৰाणीय़े निजৰ बान्धৱीৰ बिय़ाৰ ताৰिख पञ्जिकात आँकि थʼले 
11852;आगबढ़ा;कामत अग्रसৰ होৱा सकलोके लगत लै आगबाढ़ोँ 
11853;अँ्का, टना;ৰेखाৰ आकाৰ ৰूप बनोৱा तेओँ घৰৰ ्नक्सा आँकिछे 
11854;तोला, फटो तोला;केमेৰाৰे फटो लोৱा ৰूपेन्द्रइ बৰ भाल फटो तोले 
11855;अंकन कৰा, अङ्कन कৰा, अँ्का;बिषय़, बस्तु एइदৰे लिखा बर्ण््ना कৰा याৰद्बाৰा ताৰ प्रतिच्छबि चकुৰ सन्मुखत भाहि सुৰदासे भ्रमৰ गीतत बिৰहिनी गोपीৰ मनोৰम चित्र अंकन कৰिछे 
11856;टना, टानि उलिओৱा;खाप, बेग आदिৰ पৰा स्तुक बेगेৰे बाहिৰलै उलिओৱा कार्य ৰजाइ खापৰ पৰा तৰोৱालखन टानिले 
11857;NULL;NULLNULL 
11858;लगोৱा, चৰोৱा, अभिलेप कৰा;बस्तुৰ ओपৰत बस्तु मेৰिय़ाइ दिय़ा जापि दिय़ा सेउजीय़ा ৰङटोৰ ओपৰत ৰङा ৰं लगाइछे 
11859;चৰोৱा, टना;ढोल, चेताৰ आदिৰ ৰछि ताँৰ टना अৱस्था बीणाखनৰ ताँৰबोৰ टना हैछे / ढोलৰ बৰति चৰोৱा हैछे 
11860;NULL;NULLNULL 
11861;उठा, अहा;बेय़ा प्रभाৱ पৰा सापे खुटाৰ काৰणे गोटेइ गाटोत बिष उठिल 
11862;लगोৱा, सना, लेपन लगोৱा;बस्तुৰ ओपৰत आन बस्तु तৰप दिय़ा हिन्दुसकले बिबाह उपलक्षत दৰा-कइनाৰ शৰीৰत माह-हालधि लगाय़ 
11863;उठा;हिचापत अहा सोमोৱा अৱस्था किलोत पाँचटा आम उठिल 
11864;लगा;अनुमानतकै बेछि प्रय़ोजन होৱा कामटोत टका लागिछे 
11865;NULL;NULLNULL 
11866;ऊनपञ्चाश, दुकुৰि न, ४९;चल्लिछৰ लगत योग कৰिले पोৱा संख्या बिश आৰु ऊनत्रिशৰ योगफल ऊनपञ्चाश 
11867;तोला, उठोৱा;(संगीत) स्बৰ तीब्र कৰा गुৰु माइ भजन गोৱाৰ समय़त निजৰ कण्ठৰ स्बৰ ओपৰत तोले 
11868;उठोৱा;उठाৰ अन्यৰ द्बाৰा कৰोৱा देउताइ मोक झुलनात उठाले 
11869;टनोৱा;टना बेलेगৰ हतुৱाइ कৰोৱा तेओँ ्लʼৰाबोৰৰ हतुৱाइ ৰची टनाइ 
11870;NULL;NULLNULL 
11871;महाৰाज;ब्राह्मण, गुৰु आदिৰ काৰणे आदৰसूचक सम्बोधन महाৰाजे निजৰ भोजन बनाय़ 
11872;बिस्तृत होৱा, प्रसाৰति होৱा;ठाइलैके होৱा प्रसाৰण कार्य गाँओलैके बानपानी बिस्तृत हʼल 
11873;पोৱा, उपनीत होৱा;अৱस्थाৰ पৰा अৱस्थात उपनीत होৱा कार्य ৰहीम खुৰा मृत्युৰ दुৱाৰदलित आहि पाइछेहि 
11874;उपनीत होৱा;अभिप्राय़ आशय़ बुजि पोৱा मइ अति कष्ट कৰिहे कथालैके आहि उपनीत हैछोँ 
11875;पोৱा, उपनीत होৱा;खबৰ ৰखा बुजि पोৱात समर्थ ्होৱा अन्ततः मइ सिद्धान्तत पालोँहि 
11876;आहि पोৱा, पोৱा, लाभ कৰा;कोनोबाइ पठोৱा कʼৰबाৰ पৰा अहा बस्तु प्राप्ति सप्ताह आगतेइ पठोৱा चिठिखन मोৰ ओचৰ एतिय़ाओ पोৱाहि 
11877;पोৱा;पद, स्थान आदिलैके आहि पोৱा निजৰ कष्टৰ बलत ्तेओँ इ्मानखिनिलैके पालेहि 
11878;थै अहा, थोৱा;काৰोबाৰ लगत ठाइलै पथत धৰणৰ बिपद नहʼबৰ काৰणे योৱा मइ हेৰोৱा लʼৰाटोक ताৰ घৰत थै आहिलोँ 
11879;पोৱा;बिषय़त काৰोबाৰ समान समान कৰा मोৰ देउताइ मोक पढ़ाइ-शुनाइ इय़ालैके पोৱालेहि 
11880;दिय़ा;काৰोबाक दुखी कৰा काৰोबाৰ हानि कৰा पुतेके निजৰ घৰ एৰि माक-देउताकक दुख दिले 
11881;अहा;ऋतु समय़ৰ शुभाৰम्भ होৱा बसन्तकाल आहिल 
11882;लगा;भाब अৱस्था आदिৰ उॎपन्न होৱा आजिৰ ৰसज्ञ कबि सन्मिलनत बৰ आनन्द लागिल 
11883;होৱा, फिट होৱा, खाप खोৱा;कापोৰ, गहना शৰीৰ शुৱनि होৱाकै पৰिधान कৰा इमान सৰु कामिजटो मोৰ शৰीৰत नहʼब 
